trade_id,entry_unix,entry_et,entry_time_et,entry_price,exit_unix,exit_et,exit_time_et,exit_price,direction,bars_held,pnl_pct,trade_profit_pct,pnl_usd,trade_profit_usd,cumulative_pnl_pct,cumulative_pnl_usd,result,updated_at_utc
1769530200|LONG,1769530200,2026-01-27 11:10:00 ET,2026-01-27 11:10:00 ET,26098.0,1769547000,2026-01-27 15:50:00 ET,2026-01-27 15:50:00 ET,26098.25,LONG,55,-0.02403848051060198,-0.02403848051060198,-12.01924025530099,-12.01924025530099,2.4578269864871105,1228.9134932435552,LOSS,2026-03-30T02:15:13.251319+00:00
1769617800|SHORT,1769617800,2026-01-28 11:30:00 ET,2026-01-28 11:30:00 ET,26150.75,1769634600,2026-01-28 16:10:00 ET,2026-01-28 16:10:00 ET,26150.0,SHORT,55,-0.027469349116437947,-0.027469349116437947,-13.734674558218973,-13.734674558218973,2.4303576373706726,1215.1788186853362,LOSS,2026-03-30T02:15:13.251409+00:00
1769697300|SHORT,1769697300,2026-01-29 09:35:00 ET,2026-01-29 09:35:00 ET,26029.25,1769708100,2026-01-29 12:35:00 ET,2026-01-29 12:35:00 ET,25850.25,SHORT,35,0.6592940095765831,0.6592940095765831,329.64700478829155,329.64700478829155,3.0896516469472557,1544.8258234736277,WIN,2026-03-30T02:15:13.251488+00:00
1769707800|LONG,1769707800,2026-01-29 12:30:00 ET,2026-01-29 12:30:00 ET,25850.25,1769728200,2026-01-29 18:10:00 ET,2026-01-29 18:10:00 ET,25958.75,LONG,55,0.3946243432236818,0.3946243432236818,197.31217161184088,197.31217161184088,3.4842759901709375,1742.1379950854684,WIN,2026-03-30T02:15:13.251522+00:00
1769736900|SHORT,1769736900,2026-01-29 20:35:00 ET,2026-01-29 20:35:00 ET,25841.25,1769746500,2026-01-29 23:15:00 ET,2026-01-29 23:15:00 ET,25886.75,SHORT,31,-0.20232026671712644,-0.20232026671712644,-101.16013335856321,-101.16013335856321,3.281955723453811,1640.9778617269053,LOSS,2026-03-30T02:15:13.251555+00:00
1769746200|LONG,1769746200,2026-01-29 23:10:00 ET,2026-01-29 23:10:00 ET,25886.75,1769758800,2026-01-30 02:40:00 ET,2026-01-30 02:40:00 ET,25736.25,LONG,40,-0.6062257210376343,-0.6062257210376343,-303.1128605188171,-303.1128605188171,2.6757300024161768,1337.8650012080882,LOSS,2026-03-30T02:15:13.251584+00:00
1769758500|SHORT,1769758500,2026-01-30 02:35:00 ET,2026-01-30 02:35:00 ET,25736.25,1769772600,2026-01-30 06:30:00 ET,2026-01-30 06:30:00 ET,25817.75,SHORT,46,-0.343355264471068,-0.343355264471068,-171.67763223553402,-171.67763223553402,2.3323747379451087,1166.1873689725542,LOSS,2026-03-30T02:15:13.251615+00:00
1769772300|LONG,1769772300,2026-01-30 06:25:00 ET,2026-01-30 06:25:00 ET,25817.75,1769773800,2026-01-30 06:50:00 ET,2026-01-30 06:50:00 ET,25797.75,LONG,4,-0.10242496635668452,-0.10242496635668452,-51.21248317834226,-51.21248317834226,2.2299497715884242,1114.974885794212,LOSS,2026-03-30T02:15:13.251631+00:00
1769786400|LONG,1769786400,2026-01-30 10:20:00 ET,2026-01-30 10:20:00 ET,25859.25,1770060600,2026-02-02 14:30:00 ET,2026-02-02 14:30:00 ET,25922.0,LONG,8,0.21766846012298835,0.21766846012298835,108.83423006149417,108.83423006149417,2.4476182317114126,1223.8091158557063,WIN,2026-03-30T00:11:59.287200+00:00
1769810100|SHORT,1769810100,2026-01-30 16:55:00 ET,2026-01-30 16:55:00 ET,25670.0,1769993700,2026-02-01 19:55:00 ET,2026-02-01 19:55:00 ET,25618.75,SHORT,21,0.16583976222781516,0.16583976222781516,82.91988111390758,82.91988111390758,2.6134579939392277,1306.728996969614,WIN,2026-03-30T02:15:13.251702+00:00
